transaction_id,client_name,IBAN,contact_email,amount,category,status
TX-11770,Rioja Hospitality Ltd,FR99 6143 6918 671922614032,accounts@rioja17.com,622.00,Marketing,refunded
TX-11525,Halcyon Consulting Ltd,ES36 9963 6400 941267698902,accounts@halcyon35.com,730.00,Logistics,settled
TX-10503,Kestrel Clinics SAS,DE97 3192 6615 721809283659,accounts@kestrel14.com,120.00,Subscriptions,settled
TX-10702,Orion Media SA,NL49 6395 8359 791565956995,accounts@orion12.com,120.00,Professional Services,settled
TX-11751,Iberia Supply SAS,ES52 9311 8918 758066422240,accounts@iberia45.com,656.00,Marketing,settled
TX-10636,Bastion Studio Ltd,IT63 7099 6981 616495967005,accounts@bastion53.com,2294.00,Subscriptions,refunded
TX-10602,Solace Industrial BV,ES43 3747 6614 681295678014,accounts@solace33.com,481.00,Subscriptions,settled
TX-10706,Rioja Hospitality Ltd,FR66 5485 3489 341458579821,accounts@rioja77.com,1492.00,Professional Services,settled
TX-11128,Mistral Group BV,DE25 3366 3142 346902381593,accounts@mistral16.com,1505.00,Hardware,settled
TX-10101,Marlin Foods Ltd,IT63 3877 4289 266001680218,accounts@marlin83.com,482.00,Subscriptions,settled
TX-10552,Orion Media SA,NL45 5329 3131 302095286033,accounts@orion12.com,222.00,Subscriptions,settled
TX-10393,Cinder Energy GmbH,NL18 5308 2262 732546720356,accounts@cinder37.com,120.00,Subscriptions,settled
TX-10485,Mistral Group BV,DE34 3456 9475 404864126433,accounts@mistral76.com,350.00,Subscriptions,settled
TX-10718,Ancora Works SA,NL27 7440 7775 512936540028,accounts@ancora42.com,1769.00,Professional Services,settled
TX-10262,Cinder Energy SL,NL77 6927 2279 821481933114,accounts@cinder17.com,326.00,Subscriptions,settled
TX-10775,Mistral Group BV,DE47 7389 8326 359063480483,accounts@mistral39.com,271.00,Professional Services,settled
TX-11455,Marlin Foods SA,IT60 7437 2659 386447165060,accounts@marlin6.com,214.00,Logistics,settled
TX-11094,Orion Media SA,NL94 3875 2070 851279384728,accounts@orion49.com,1030.00,Hardware,settled
TX-10512,Praxis Digital SA,FR76 4304 6864 622268523764,accounts@praxis67.com,646.00,Subscriptions,settled
TX-11617,Bastion Studio SA,IT51 7088 3718 283942155164,accounts@bastion36.com,154.00,Marketing,settled
TX-11732,Cinder Energy GmbH,NL49 3593 5992 708357617586,accounts@cinder74.com,610.00,Marketing,settled
TX-11738,Rioja Hospitality SA,FR11 2060 6609 382328468971,accounts@rioja0.com,683.00,Marketing,settled
TX-11784,Kestrel Clinics Ltd,DE28 5079 3905 821039831311,accounts@kestrel11.com,307.00,Training,settled
TX-11452,Halcyon Consulting SAS,ES87 9087 9497 659804130816,accounts@halcyon38.com,302.00,Logistics,settled
TX-11703,Delta Ventures BV,IT66 3486 8568 733996707622,accounts@delta88.com,523.00,Marketing,settled
TX-10651,Bastion Studio SA,IT13 7504 9584 205741336386,accounts@bastion13.com,1457.00,Subscriptions,refunded
TX-11600,Iberia Supply Ltd,ES11 9875 3487 228699244299,accounts@iberia5.com,824.00,Marketing,settled
TX-10604,Atlas Partners SA,DE88 1639 9706 744231461054,accounts@atlas24.com,702.00,Subscriptions,settled
TX-11759,Nordic Retail BV,ES51 9461 8762 938415124854,accounts@nordic40.com,246.00,Marketing,settled
TX-11070,Marlin Foods Ltd,IT24 2627 9876 312225576343,accounts@marlin23.com,1769.00,Hardware,settled
TX-11102,Praxis Digital SA,FR71 8077 1393 859311022862,accounts@praxis7.com,965.00,Hardware,settled
TX-10214,Marlin Foods SAS,IT41 7653 5873 689903351330,accounts@marlin26.com,226.00,Subscriptions,settled
TX-11459,Vega Analytics SL,FR33 6442 8458 285132802357,accounts@vega42.com,642.00,Logistics,settled
TX-10398,Ancora Works SA,NL83 7108 2956 741226225156,accounts@ancora19.com,1205.00,Subscriptions,settled
TX-10861,Halcyon Consulting SAS,ES40 2486 1260 718168453360,accounts@halcyon75.com,952.00,Professional Services,settled
TX-10308,Mistral Group BV,DE30 4939 7375 966719736115,accounts@mistral76.com,334.00,Subscriptions,settled
TX-11167,Nordic Retail BV,ES45 9810 5782 954935462811,accounts@nordic40.com,612.00,Hardware,settled
TX-10715,Ancora Works SAS,NL76 1807 4110 477182836805,accounts@ancora2.com,955.00,Professional Services,settled
TX-10011,Mistral Group BV,DE74 6067 7691 511546696950,accounts@mistral76.com,852.00,Subscriptions,settled
TX-11093,Solace Industrial GmbH,ES91 7489 2817 453121762474,accounts@solace50.com,525.00,Hardware,settled
TX-11515,Atlas Partners SA,DE56 7685 9955 192463343954,accounts@atlas1.com,591.00,Logistics,settled
TX-10367,Lumen Systems SL,DE44 6289 5646 538956094389,accounts@lumen29.com,521.00,Subscriptions,settled
TX-10433,Iberia Supply SAS,ES51 1975 1359 284939447721,accounts@iberia45.com,622.00,Subscriptions,settled
TX-10122,Rioja Hospitality SA,FR18 3067 5505 896691628146,accounts@rioja37.com,1152.00,Subscriptions,settled
TX-10464,Marlin Foods SAS,IT99 9561 7874 242780016559,accounts@marlin3.com,850.00,Subscriptions,settled
TX-10873,Ancora Works SA,NL23 3699 5521 243993944892,accounts@ancora19.com,915.00,Professional Services,settled
TX-10069,Solace Industrial BV,ES32 8708 9502 932194673401,accounts@solace10.com,492.00,Subscriptions,settled
TX-10951,Vega Analytics BV,FR83 2601 9001 226179336797,accounts@vega82.com,120.00,Professional Services,settled
TX-11221,Bastion Studio SAS,IT51 1886 5981 683811631556,accounts@bastion33.com,761.00,Logistics,settled
TX-10191,Lumen Systems GmbH,DE20 6372 5843 498377306021,accounts@lumen26.com,1238.00,Subscriptions,settled
TX-11902,Lumen Systems SL,DE66 2136 5026 877565100636,accounts@lumen6.com,300.00,Training,refunded
TX-11004,Kestrel Clinics SAS,DE20 8825 5921 295227047686,accounts@kestrel14.com,803.00,Hardware,settled
TX-11217,Iberia Supply SA,ES29 4450 4687 994159917292,accounts@iberia85.com,371.00,Logistics,settled
TX-11350,Ancora Works SA,NL11 6843 5626 603148411730,accounts@ancora79.com,177.00,Logistics,settled
TX-10017,Lumen Systems BV,DE90 4185 7291 732716495971,accounts@lumen9.com,544.00,Subscriptions,settled
TX-10941,Iberia Supply Ltd,ES65 3203 6119 598194175806,accounts@iberia28.com,1249.00,Professional Services,settled
TX-11276,Iberia Supply Ltd,ES26 3548 6638 743939637388,accounts@iberia5.com,773.00,Logistics,settled
TX-10099,Mistral Group GmbH,DE91 4115 5106 965464285982,accounts@mistral56.com,475.00,Subscriptions,settled
TX-11411,Halcyon Consulting SA,ES56 2880 4554 132406772445,accounts@halcyon55.com,175.00,Logistics,settled
TX-11514,Lumen Systems SL,DE90 2576 4334 144478961535,accounts@lumen6.com,732.00,Logistics,settled
TX-10215,Halcyon Consulting SAS,ES30 8202 7809 712994763896,accounts@halcyon15.com,583.00,Subscriptions,settled
TX-11169,Halcyon Consulting SA,ES31 5141 4397 745486673879,accounts@halcyon18.com,147.00,Hardware,settled
TX-11707,Ancora Works SAS,NL89 3731 6761 827148377945,accounts@ancora39.com,661.00,Marketing,settled
TX-10774,Halcyon Consulting SA,ES27 1003 3403 945935846979,accounts@halcyon55.com,1918.00,Professional Services,settled
TX-10248,Atlas Partners SA,DE71 4267 5706 514301648719,accounts@atlas24.com,758.00,Subscriptions,settled
TX-11856,Cinder Energy BV,NL60 4525 8407 498192642678,accounts@cinder34.com,769.00,Training,settled
TX-11858,Atlas Partners SA,DE88 1867 6871 855197702821,accounts@atlas1.com,818.00,Training,settled
TX-11114,Ancora Works SA,NL84 9866 3385 287311556508,accounts@ancora79.com,1593.00,Hardware,settled
TX-10148,Lumen Systems GmbH,DE28 5193 4232 323587283948,accounts@lumen26.com,291.00,Subscriptions,settled
TX-10508,Lumen Systems BV,DE66 7230 3024 806380470008,accounts@lumen9.com,155.00,Subscriptions,settled
TX-10111,Cinder Energy BV,NL79 6876 1992 602184901787,accounts@cinder94.com,770.00,Subscriptions,settled
TX-11064,Tarragon Labs SL,IT15 8259 5544 929696467331,accounts@tarragon41.com,1606.00,Hardware,settled
TX-11037,Tarragon Labs GmbH,IT77 7909 4738 278738537544,accounts@tarragon38.com,1779.00,Hardware,settled
TX-11409,Marlin Foods SAS,IT88 9953 1082 301522240599,accounts@marlin26.com,167.00,Logistics,settled
TX-11566,Orion Media SA,NL83 5801 4998 522554627667,accounts@orion49.com,2125.00,Logistics,refunded
TX-10866,Iberia Supply SA,ES17 9433 6963 165771564976,accounts@iberia85.com,1805.00,Professional Services,settled
TX-10711,Iberia Supply SAS,ES38 4323 4351 187945217063,accounts@iberia8.com,1540.00,Professional Services,settled
TX-11044,Orion Media SAS,NL78 6480 7389 267617643635,accounts@orion9.com,1655.00,Hardware,settled
TX-11827,Marlin Foods SAS,IT22 8955 4977 843125906089,accounts@marlin3.com,515.00,Training,settled
TX-11289,Praxis Digital Ltd,FR42 9049 6956 522307202048,accounts@praxis47.com,635.00,Logistics,settled
TX-11248,Mistral Group SL,DE23 3023 3879 773102895903,accounts@mistral96.com,177.00,Logistics,settled
TX-10232,Cobalt Trading BV,NL57 6427 2795 637801948900,accounts@cobalt4.com,1051.00,Subscriptions,settled
TX-11712,Atlas Partners SAS,DE74 9775 9724 607029987916,accounts@atlas81.com,882.00,Marketing,settled
TX-10882,Atlas Partners SAS,DE83 3072 8223 432587729771,accounts@atlas81.com,1276.00,Professional Services,settled
TX-11430,Nordic Retail SL,ES22 7800 5931 456780272082,accounts@nordic23.com,641.00,Logistics,settled
TX-10926,Atlas Partners SAS,DE51 9088 2895 596513069182,accounts@atlas21.com,1727.00,Professional Services,settled
TX-11783,Ancora Works SAS,NL70 1259 5500 929148975433,accounts@ancora2.com,581.00,Training,settled
TX-10360,Cinder Energy GmbH,NL83 5380 9428 964501175349,accounts@cinder74.com,120.00,Subscriptions,settled
TX-10956,Orion Media SA,NL36 6690 2256 938832899159,accounts@orion12.com,996.00,Professional Services,settled
TX-10225,Bastion Studio SAS,IT15 7563 1838 823412985084,accounts@bastion93.com,250.00,Subscriptions,settled
TX-10403,Atlas Partners SA,DE62 1391 4817 794767539382,accounts@atlas1.com,320.00,Subscriptions,settled
TX-11011,Nordic Retail GmbH,ES87 5248 2742 653295127484,accounts@nordic20.com,272.00,Hardware,settled
TX-11554,Bastion Studio Ltd,IT69 1282 8207 113003342401,accounts@bastion16.com,734.00,Logistics,settled
TX-11470,Praxis Digital SA,FR96 6715 6426 607825337991,accounts@praxis67.com,827.00,Logistics,settled
TX-11559,Tarragon Labs BV,IT17 5244 5217 124085157909,accounts@tarragon58.com,-1690.00,Logistics,settled
TX-10905,Novara Logistics GmbH,FR63 6832 1798 479919902664,accounts@novara92.com,1363.00,Professional Services,settled
TX-11806,Ancora Works SA,NL26 2549 4721 684565157685,accounts@ancora42.com,358.00,Training,settled
TX-10750,Delta Ventures SL,IT53 8921 9579 498625857078,accounts@delta48.com,1895.00,Professional Services,settled
TX-11868,Rioja Hospitality Ltd,FR32 4088 9162 333298726599,accounts@rioja17.com,224.00,Training,settled
TX-11895,Solace Industrial SL,ES60 4311 2417 818930460829,accounts@solace30.com,366.00,Training,settled
TX-11547,Tarragon Labs SL,IT14 9872 6698 135412413776,accounts@tarragon78.com,802.00,Logistics,settled
TX-10343,Rioja Hospitality Ltd,FR33 6993 6340 352965164102,accounts@rioja40.com,606.00,Subscriptions,settled
TX-11632,Cobalt Trading BV,NL97 2970 8133 932495423827,accounts@cobalt64.com,290.00,Marketing,settled
TX-11269,Cobalt Trading BV,NL10 3549 5098 387316602744,accounts@cobalt27.com,827.00,Logistics,settled
TX-11558,Ancora Works Ltd,NL24 1630 4018 972362941028,accounts@ancora59.com,622.00,Logistics,settled
TX-11541,Iberia Supply SAS,ES89 8966 5583 206285111559,accounts@iberia8.com,359.00,Logistics,settled
TX-11860,Lumen Systems SL,DE25 6436 2459 229358638318,accounts@lumen29.com,587.00,Training,settled
TX-11819,Bastion Studio Ltd,IT28 5513 6365 113734848801,accounts@bastion16.com,304.00,Training,settled
TX-10681,Cinder Energy SL,NL86 9269 2475 387150116885,accounts@cinder17.com,295.00,Professional Services,settled
TX-10564,Ancora Works SAS,NL13 8523 6434 141375899416,accounts@ancora39.com,645.00,Subscriptions,settled
TX-11290,Cobalt Trading SL,NL95 1223 3134 528774042176,accounts@cobalt24.com,611.00,Logistics,settled
TX-10005,Lumen Systems SL,DE94 4164 7528 528616379926,accounts@lumen6.com,367.00,Subscriptions,settled
TX-11480,Vega Analytics SL,FR22 5280 5948 862334600121,accounts@vega5.com,826.00,Logistics,settled
TX-11739,Rioja Hospitality SAS,FR29 5559 2959 936140827626,accounts@rioja57.com,979.00,Marketing,settled
TX-10533,Nordic Retail SL,ES53 6818 5783 807536876169,accounts@nordic0.com,824.00,Subscriptions,settled
TX-11839,Cobalt Trading BV,NL54 6521 8172 564241716107,accounts@cobalt27.com,201.00,Training,settled
TX-11476,Iberia Supply Ltd,ES49 1083 8050 551002756157,accounts@iberia28.com,120.00,Logistics,settled
TX-11444,Mistral Group GmbH,DE56 7317 8412 893205311267,accounts@mistral56.com,158.00,Logistics,settled
TX-11578,Atlas Partners SA,DE85 7060 8430 586671233208,accounts@atlas1.com,3001.00,Logistics,refunded
TX-10430,Solace Industrial SL,ES82 3328 4084 737623374739,accounts@solace90.com,706.00,Subscriptions,settled
TX-10084,Atlas Partners SAS,DE70 7246 7325 945948254671,accounts@atlas81.com,833.00,Subscriptions,settled
TX-11206,Kestrel Clinics SA,DE95 3224 9757 918410598437,accounts@kestrel31.com,621.00,Logistics,settled
TX-11590,Delta Ventures SL,IT61 5271 1895 446235342653,accounts@delta11.com,780.00,Marketing,settled
TX-10211,Ancora Works SAS,NL31 6531 1674 131348849508,accounts@ancora39.com,169.00,Subscriptions,settled
TX-10998,Mistral Group BV,DE72 8083 6080 973592071203,accounts@mistral76.com,864.00,Hardware,settled
TX-10836,Vega Analytics GmbH,FR84 1666 3185 221677546830,accounts@vega62.com,425.00,Professional Services,settled
TX-11157,Ancora Works Ltd,NL47 9591 2146 685541726840,accounts@ancora59.com,1715.00,Hardware,settled
TX-11849,Praxis Digital SA,FR65 7065 6972 402533621911,accounts@praxis67.com,691.00,Training,settled
TX-10818,Ancora Works SAS,NL44 3483 6403 603468061102,accounts@ancora2.com,1397.00,Professional Services,settled
TX-11426,Novara Logistics SL,FR73 9169 1766 452809200195,accounts@novara12.com,120.00,Logistics,settled
TX-11282,Orion Media SAS,NL45 4148 3395 649665789482,accounts@orion9.com,181.00,Logistics,settled
TX-10852,Orion Media SAS,NL35 6503 3084 145551169498,accounts@orion69.com,1390.00,Professional Services,settled
TX-11727,Marlin Foods SA,IT56 7764 6567 284921196010,accounts@marlin43.com,713.00,Marketing,settled
TX-10900,Ancora Works SAS,NL43 5917 8742 259129026739,accounts@ancora39.com,1087.00,Professional Services,settled
TX-11398,Nordic Retail BV,ES51 4338 2527 215405091237,accounts@nordic40.com,120.00,Logistics,settled
TX-10614,Tarragon Labs SL,IT83 6641 7522 273831598303,accounts@tarragon78.com,1209.00,Subscriptions,settled
TX-10149,Ancora Works SA,NL32 9095 8601 827977267911,accounts@ancora19.com,826.00,Subscriptions,settled
TX-11298,Lumen Systems SL,DE97 9723 9412 196005862628,accounts@lumen29.com,590.00,Logistics,settled
TX-10519,Orion Media Ltd,NL61 7557 8479 448884307306,accounts@orion29.com,1096.00,Subscriptions,settled
TX-10352,Bastion Studio Ltd,IT72 3740 2354 824268713302,accounts@bastion16.com,831.00,Subscriptions,settled
TX-11714,Nordic Retail SL,ES78 6473 8602 934896741733,accounts@nordic0.com,775.00,Marketing,settled
TX-10169,Novara Logistics SL,FR25 5670 2374 306466597005,accounts@novara35.com,517.00,Subscriptions,settled
TX-10697,Marlin Foods SAS,IT77 5995 6465 721674332429,accounts@marlin63.com,1009.00,Professional Services,settled
TX-10553,Cobalt Trading SL,NL69 3536 1654 299283395204,accounts@cobalt84.com,364.00,Subscriptions,settled
TX-10772,Marlin Foods Ltd,IT81 2599 8294 322742870683,accounts@marlin83.com,1331.00,Professional Services,settled
TX-11136,Nordic Retail BV,ES57 5170 2388 274228195145,accounts@nordic40.com,1197.00,Hardware,settled
TX-11903,Atlas Partners Ltd,DE28 9964 6202 175574704317,accounts@atlas41.com,1049.00,Training,refunded
TX-10661,Atlas Partners Ltd,DE41 3675 7385 586242404559,accounts@atlas4.com,323.00,Subscriptions,refunded
TX-10368,Praxis Digital SAS,FR97 1793 1752 228888575793,accounts@praxis87.com,914.00,Subscriptions,settled
TX-10341,Praxis Digital SA,FR88 4232 8365 857139882707,accounts@praxis7.com,724.00,Subscriptions,settled
TX-10141,Marlin Foods Ltd,IT25 1126 9149 651754603440,accounts@marlin83.com,290.00,Subscriptions,settled
TX-10260,Halcyon Consulting SAS,ES57 4618 4590 273053775623,accounts@halcyon75.com,324.00,Subscriptions,settled
TX-10617,Kestrel Clinics SAS,DE21 2049 5310 382592724766,accounts@kestrel14.com,1120.00,Subscriptions,settled
TX-11252,Novara Logistics GmbH,FR28 7206 5380 164339458019,accounts@novara32.com,431.00,Logistics,settled
TX-11674,Delta Ventures GmbH,IT10 7523 2265 921988158051,accounts@delta31.com,345.00,Marketing,settled
TX-10369,Cobalt Trading BV,NL25 3588 8230 689409682410,accounts@cobalt4.com,444.00,Subscriptions,settled
TX-10418,Solace Industrial GmbH,ES92 8265 3110 212423995953,accounts@solace50.com,355.00,Subscriptions,settled
TX-10556,Orion Media SAS,NL30 7814 9897 782732663107,accounts@orion32.com,289.00,Subscriptions,settled
TX-11594,Bastion Studio Ltd,IT56 9773 4251 304083015586,accounts@bastion53.com,927.00,Marketing,settled
TX-10507,Novara Logistics SL,FR94 2771 1323 163962452613,accounts@novara12.com,1238.00,Subscriptions,settled
TX-10770,Kestrel Clinics SAS,DE82 6606 9921 982014275094,accounts@kestrel14.com,155.00,Professional Services,settled
TX-10689,Ancora Works SAS,NL20 2841 1893 414980273734,accounts@ancora39.com,120.00,Professional Services,settled
TX-11560,Novara Logistics GmbH,FR52 7686 7139 701133820039,accounts@novara92.com,2818.00,Logistics,refunded
TX-11882,Praxis Digital SA,FR16 5963 7306 343309677381,accounts@praxis7.com,835.00,Training,settled
TX-11250,Atlas Partners SAS,DE59 3960 6655 968944100417,accounts@atlas81.com,120.00,Logistics,settled
TX-10786,Praxis Digital SA,FR40 9220 5411 627770381816,accounts@praxis30.com,813.00,Professional Services,settled
TX-11419,Halcyon Consulting SAS,ES87 9691 6771 601128591125,accounts@halcyon75.com,120.00,Logistics,settled
TX-11626,Novara Logistics GmbH,FR76 7274 6409 833033266894,accounts@novara32.com,870.00,Marketing,settled
TX-11804,Lumen Systems GmbH,DE33 5182 6586 728972380077,accounts@lumen86.com,558.00,Training,settled
TX-10412,Solace Industrial SL,ES21 3582 5984 993591164476,accounts@solace30.com,120.00,Subscriptions,settled
TX-10595,Kestrel Clinics Ltd,DE92 5600 4465 291802753761,accounts@kestrel34.com,1101.00,Subscriptions,settled
TX-10992,Atlas Partners SAS,DE11 8682 3182 517859904332,accounts@atlas21.com,1250.00,Professional Services,refunded
TX-10417,Atlas Partners SAS,DE84 5240 2228 125282775714,accounts@atlas21.com,506.00,Subscriptions,settled
